1.208751562500000000e+04
1.085669335937500000e+04
8.786750976562500000e+03
8.790419921875000000e+03
8.013586914062500000e+03
7.931665527343750000e+03
7.543255859375000000e+03
5.860849609375000000e+03
4.861962890625000000e+03
4.609825195312500000e+03
4.587011718750000000e+03
4.422907226562500000e+03
