1.559240429687500000e+04
1.398760644531250000e+04
1.129847656250000000e+04
1.129839160156250000e+04
1.028153320312500000e+04
1.017992578125000000e+04
9.665662109375000000e+03
7.322503906250000000e+03
6.151014160156250000e+03
5.829562500000000000e+03
5.799383789062500000e+03
5.585845214843750000e+03
