1.260067089843750000e+04
1.131527246093750000e+04
9.158932617187500000e+03
9.158060546875000000e+03
8.348593750000000000e+03
8.262419921875000000e+03
7.851765136718750000e+03
5.970030273437500000e+03
5.031311035156250000e+03
4.771173339843750000e+03
4.747897460937500000e+03
4.578165039062500000e+03
