1.277166796875000000e+04
1.146311621093750000e+04
9.293884765625000000e+03
9.289630859375000000e+03
8.480130859375000000e+03
8.384526367187500000e+03
7.963970214843750000e+03
6.095881835937500000e+03
5.144763671875000000e+03
4.882423828125000000e+03
4.843129394531250000e+03
4.672586914062500000e+03
