1.788122851562500000e+04
1.608449121093750000e+04
1.310553417968750000e+04
1.310247949218750000e+04
1.198650488281250000e+04
1.185767675781250000e+04
1.128324902343750000e+04
8.716625000000000000e+03
7.411089843750000000e+03
7.055455078125000000e+03
6.996989746093750000e+03
6.760032714843750000e+03
