2.456363281250000000e+04
2.555940625000000000e+04
2.320208398437500000e+04
2.320294531250000000e+04
2.446809375000000000e+04
2.534664843750000000e+04
2.459215429687500000e+04
2.474592773437500000e+04
2.464104101562500000e+04
2.270941796875000000e+04
2.250390820312500000e+04
2.007837304687500000e+04
