1.555066113281250000e+04
1.618006640625000000e+04
1.468345214843750000e+04
1.468287500000000000e+04
1.549231250000000000e+04
1.604471679687500000e+04
1.556533105468750000e+04
1.566526367187500000e+04
1.559806640625000000e+04
1.437076562500000000e+04
1.423666015625000000e+04
1.269793164062500000e+04
