1.567744238281250000e+04
1.407607910156250000e+04
1.138739550781250000e+04
1.138824804687500000e+04
1.038441894531250000e+04
1.027252832031250000e+04
9.763302734375000000e+03
7.449212402343750000e+03
6.278382324218750000e+03
5.953503417968750000e+03
5.922376953125000000e+03
5.711320312500000000e+03
